"","State","Name","SSA State County Code","FIPS State County Code","County"
"5777","Nebraska","Aetna Medicare","28760","31153","Sarpy"
"5778","Illinois","Devoted Health","14141","17031","Cook"
"5779","Ohio","Aetna Better Health of Ohio, MyCare Ohio","36080","39017","Butler"
"5780","Ohio","Aetna Better Health of Ohio, MyCare Ohio","36120","39025","Clermont"
"5781","Ohio","Aetna Better Health of Ohio, MyCare Ohio","36250","39049","Franklin"
"5782","Ohio","Aetna Better Health of Ohio, MyCare Ohio","36310","39061","Hamilton"
"5783","Ohio","Aetna Better Health of Ohio, MyCare Ohio","36490","39095","Lucas"
"5784","North Carolina","Wellcare","34100","37021","Buncombe"
"5785","North Carolina","Wellcare","34250","37051","Cumberland"
"5786","North Carolina","Wellcare","34400","37081","Guilford"
"5787","North Carolina","Wellcare","34590","37119","Mecklenburg"
"5788","North Carolina","Wellcare","34770","37155","Robeson"
"5789","North Carolina","Wellcare","34910","37183","Wake"
"5790","Indiana","Indiana University Health Plans","15170","18035","Delaware"
"5791","Indiana","Indiana University Health Plans","15280","18057","Hamilton"
"5792","Indiana","Indiana University Health Plans","15310","18063","Hendricks"
"5793","Indiana","Indiana University Health Plans","15480","18097","Marion"
"5794","Indiana","Indiana University Health Plans","15520","18105","Monroe"
"5795","Indiana","Indiana University Health Plans","15780","18157","Tippecanoe"
"5796","Washington","Premera Blue Cross Medicare Advantage","50140","53029","Island"
"5797","Washington","Premera Blue Cross Medicare Advantage","50160","53033","King"
"5798","Washington","Premera Blue Cross Medicare Advantage","50200","53041","Lewis"
"5799","Washington","Premera Blue Cross Medicare Advantage","50260","53053","Pierce"
"5800","Washington","Premera Blue Cross Medicare Advantage","50270","53055","San Juan"
"5801","Washington","Premera Blue Cross Medicare Advantage","50280","53057","Skagit"
"5802","Washington","Premera Blue Cross Medicare Advantage","50300","53061","Snohomish"
"5803","Washington","Premera Blue Cross Medicare Advantage","50310","53063","Spokane"
"5804","Washington","Premera Blue Cross Medicare Advantage","50320","53065","Stevens"
"5805","Washington","Premera Blue Cross Medicare Advantage","50330","53067","Thurston"
"5806","Washington","Premera Blue Cross Medicare Advantage","50360","53073","Whatcom"
"5807","Illinois","Aetna Medicare","14000","17001","Adams"
"5808","Illinois","Aetna Medicare","14100","17021","Christian"
"5809","Illinois","Aetna Medicare","14170","17037","DeKalb"
"5810","Illinois","Aetna Medicare","14370","17057","Fulton"
"5811","Illinois","Aetna Medicare","14450","17073","Henry"
"5812","Illinois","Aetna Medicare","14550","17093","Kendall"
"5813","Illinois","Aetna Medicare","14580","17099","La Salle"
"5814","Illinois","Aetna Medicare","14620","17107","Logan"
"5815","Illinois","Aetna Medicare","14660","17115","Macon"
"5816","Illinois","Aetna Medicare","14670","17117","Macoupin"
"5817","Illinois","Aetna Medicare","14760","17135","Montgomery"
"5818","Illinois","Aetna Medicare","14770","17137","Morgan"
"5819","Illinois","Aetna Medicare","14790","17141","Ogle"
"5820","Illinois","Aetna Medicare","14800","17143","Peoria"
"5821","Illinois","Aetna Medicare","14890","17161","Rock Island"
"5822","Illinois","Aetna Medicare","14970","17177","Stephenson"
"5823","Illinois","Aetna Medicare","14980","17179","Tazewell"
"5824","Illinois","Aetna Medicare","14982","17183","Vermilion"
"5825","New York","Oscar","33020","36005","Bronx"
"5826","South Carolina","Wellcare","42030","45007","Anderson"
"5827","South Carolina","Wellcare","42070","45015","Berkeley"
"5828","South Carolina","Wellcare","42100","45021","Cherokee"
"5829","South Carolina","Wellcare","42290","45059","Laurens"
"5830","South Carolina","Wellcare","42310","45063","Lexington"
"5831","South Carolina","Wellcare","42370","45075","Orangeburg"
"5832","South Carolina","Wellcare","42380","45077","Pickens"
"5833","Illinois","Zing Health","14141","17031","Cook"
"5834","California","Wellcare by Health Net","05610","06101","Sutter"
"5835","Maryland","CareFirst BlueCross BlueShield Medicare Advantage","21230","24047","Worcester"
"5836","Illinois","Ascension Complete","14141","17031","Cook"
"5837","Minnesota","UnitedHealthcare","24090","27019","Carver"
"5838","Minnesota","UnitedHealthcare","24120","27025","Chisago"
"5839","Minnesota","UnitedHealthcare","24170","27035","Crow Wing"
"5840","Minnesota","UnitedHealthcare","24300","27061","Itasca"
"5841","Minnesota","UnitedHealthcare","24650","27131","Rice"
"5842","Minnesota","UnitedHealthcare","24690","27139","Scott"
"5843","Minnesota","UnitedHealthcare","24700","27141","Sherburne"
"5844","Minnesota","UnitedHealthcare","24840","27169","Winona"
"5845","North Dakota","UnitedHealthcare","35080","38017","Cass"
"5846","California","Clever Care Health Plan","05200","06037","Los Angeles"
"5847","California","Clever Care Health Plan","05400","06059","Orange"
"5848","Michigan","PHP Medicare","23180","26037","Clinton"
"5849","Michigan","PHP Medicare","23220","26045","Eaton"
"5850","Michigan","PHP Medicare","23320","26065","Ingham"
"5851","Michigan","PHP Medicare","23720","26145","Saginaw"
"5852","Michigan","PHP Medicare","23800","26161","Washtenaw"
"5853","Texas","Molina Healthcare of Texas, Inc.","45610","48201","Harris"
"5854","Texas","Molina Healthcare of Texas, Inc.","45650","48215","Hidalgo"
"5855","Texas","Prominence Health Plan","45650","48215","Hidalgo"
"5856","Texas","Prominence Health Plan","45953","48479","Webb"
"5857","Kentucky","Anthem Blue Cross and Blue Shield","18330","21067","Fayette"
"5858","Texas","Cigna","45310","48085","Collin"
"5859","Colorado","Cigna","06000","08001","Adams"
"5860","Colorado","Cigna","06020","08005","Arapahoe"
"5861","Colorado","Cigna","06150","08031","Denver"
"5862","Colorado","Cigna","06200","08041","El Paso"
"5863","Colorado","Cigna","06290","08059","Jefferson"
"5864","Illinois","Cigna","14570","17097","Lake"
"5865","North Carolina","Cigna","34330","37067","Forsyth"
"5866","Utah","Cigna","46050","49011","Davis"
"5867","Utah","Cigna","46170","49035","Salt Lake"
"5868","Utah","Cigna","46240","49049","Utah"
"5869","Utah","Cigna","46280","49057","Weber"
"5870","California","Health Plan of San Mateo","05510","06081","San Mateo"
"5871","California","Santa Clara Family Health Plan Cal MediConnect Plan","05530","06085","Santa Clara"
"5872","Tennessee","BlueCross BlueShield of Tennessee","44000","47001","Anderson"
"5873","Tennessee","BlueCross BlueShield of Tennessee","44010","47003","Bedford"
"5874","Tennessee","BlueCross BlueShield of Tennessee","44020","47005","Benton"
"5875","Tennessee","BlueCross BlueShield of Tennessee","44030","47007","Bledsoe"
"5876","Tennessee","BlueCross BlueShield of Tennessee","44040","47009","Blount"
"5877","Tennessee","BlueCross BlueShield of Tennessee","44050","47011","Bradley"
"5878","Tennessee","BlueCross BlueShield of Tennessee","44060","47013","Campbell"
"5879","Tennessee","BlueCross BlueShield of Tennessee","44080","47017","Carroll"
"5880","Tennessee","BlueCross BlueShield of Tennessee","44090","47019","Carter"
"5881","Tennessee","BlueCross BlueShield of Tennessee","44100","47021","Cheatham"
"5882","Tennessee","BlueCross BlueShield of Tennessee","44140","47029","Cocke"
"5883","Tennessee","BlueCross BlueShield of Tennessee","44150","47031","Coffee"
"5884","Tennessee","BlueCross BlueShield of Tennessee","44170","47035","Cumberland"
"5885","Tennessee","BlueCross BlueShield of Tennessee","44180","47037","Davidson"
"5886","Tennessee","BlueCross BlueShield of Tennessee","44210","47043","Dickson"
"5887","Tennessee","BlueCross BlueShield of Tennessee","44220","47045","Dyer"
"5888","Tennessee","BlueCross BlueShield of Tennessee","44230","47047","Fayette"
"5889","Tennessee","BlueCross BlueShield of Tennessee","44240","47049","Fentress"
"5890","Tennessee","BlueCross BlueShield of Tennessee","44250","47051","Franklin"
"5891","Tennessee","BlueCross BlueShield of Tennessee","44260","47053","Gibson"
"5892","Tennessee","BlueCross BlueShield of Tennessee","44270","47055","Giles"
"5893","Tennessee","BlueCross BlueShield of Tennessee","44290","47059","Greene"
"5894","Tennessee","BlueCross BlueShield of Tennessee","44300","47061","Grundy"
"5895","Tennessee","BlueCross BlueShield of Tennessee","44310","47063","Hamblen"
"5896","Tennessee","BlueCross BlueShield of Tennessee","44320","47065","Hamilton"
"5897","Tennessee","BlueCross BlueShield of Tennessee","44340","47069","Hardeman"
"5898","Tennessee","BlueCross BlueShield of Tennessee","44350","47071","Hardin"
"5899","Tennessee","BlueCross BlueShield of Tennessee","44360","47073","Hawkins"
"5900","Tennessee","BlueCross BlueShield of Tennessee","44380","47077","Henderson"
"5901","Tennessee","BlueCross BlueShield of Tennessee","44390","47079","Henry"
"5902","Tennessee","BlueCross BlueShield of Tennessee","44400","47081","Hickman"
"5903","Tennessee","BlueCross BlueShield of Tennessee","44440","47089","Jefferson"
"5904","Tennessee","BlueCross BlueShield of Tennessee","44460","47093","Knox"
"5905","Tennessee","BlueCross BlueShield of Tennessee","44490","47099","Lawrence"
"5906","Tennessee","BlueCross BlueShield of Tennessee","44510","47103","Lincoln"
"5907","Tennessee","BlueCross BlueShield of Tennessee","44520","47105","Loudon"
"5908","Tennessee","BlueCross BlueShield of Tennessee","44530","47107","McMinn"
"5909","Tennessee","BlueCross BlueShield of Tennessee","44540","47109","McNairy"
"5910","Tennessee","BlueCross BlueShield of Tennessee","44550","47111","Macon"
"5911","Tennessee","BlueCross BlueShield of Tennessee","44560","47113","Madison"
"5912","Tennessee","BlueCross BlueShield of Tennessee","44570","47115","Marion"
"5913","Tennessee","BlueCross BlueShield of Tennessee","44580","47117","Marshall"
"5914","Tennessee","BlueCross BlueShield of Tennessee","44590","47119","Maury"
"5915","Tennessee","BlueCross BlueShield of Tennessee","44610","47123","Monroe"
"5916","Tennessee","BlueCross BlueShield of Tennessee","44620","47125","Montgomery"
"5917","Tennessee","BlueCross BlueShield of Tennessee","44650","47131","Obion"
"5918","Tennessee","BlueCross BlueShield of Tennessee","44660","47133","Overton"
"5919","Tennessee","BlueCross BlueShield of Tennessee","44690","47139","Polk"
"5920","Tennessee","BlueCross BlueShield of Tennessee","44700","47141","Putnam"
"5921","Tennessee","BlueCross BlueShield of Tennessee","44710","47143","Rhea"
"5922","Tennessee","BlueCross BlueShield of Tennessee","44720","47145","Roane"
"5923","Tennessee","BlueCross BlueShield of Tennessee","44730","47147","Robertson"
"5924","Tennessee","BlueCross BlueShield of Tennessee","44740","47149","Rutherford"
"5925","Tennessee","BlueCross BlueShield of Tennessee","44760","47153","Sequatchie"
"5926","Tennessee","BlueCross BlueShield of Tennessee","44770","47155","Sevier"
"5927","Tennessee","BlueCross BlueShield of Tennessee","44780","47157","Shelby"
"5928","Tennessee","BlueCross BlueShield of Tennessee","44810","47163","Sullivan"
"5929","Tennessee","BlueCross BlueShield of Tennessee","44820","47165","Sumner"
"5930","Tennessee","BlueCross BlueShield of Tennessee","44830","47167","Tipton"
"5931","Tennessee","BlueCross BlueShield of Tennessee","44880","47177","Warren"
"5932","Tennessee","BlueCross BlueShield of Tennessee","44890","47179","Washington"
"5933","Tennessee","BlueCross BlueShield of Tennessee","44900","47181","Wayne"
"5934","Tennessee","BlueCross BlueShield of Tennessee","44910","47183","Weakley"
"5935","Tennessee","BlueCross BlueShield of Tennessee","44920","47185","White"
"5936","Tennessee","BlueCross BlueShield of Tennessee","44930","47187","Williamson"
"5937","Tennessee","BlueCross BlueShield of Tennessee","44940","47189","Wilson"
"5938","Texas","Devoted Health","45130","48029","Bexar"
"5939","Texas","Devoted Health","45180","48039","Brazoria"
"5940","Texas","Devoted Health","45530","48157","Fort Bend"
"5941","Texas","Devoted Health","45550","48167","Galveston"
"5942","Texas","Devoted Health","45610","48201","Harris"
"5943","Texas","Devoted Health","45801","48339","Montgomery"
"5944","South Carolina","Blue Cross Blue Shield of South Carolina","42030","45007","Anderson"
"5945","South Carolina","Blue Cross Blue Shield of South Carolina","42060","45013","Beaufort"
"5946","South Carolina","Blue Cross Blue Shield of South Carolina","42090","45019","Charleston"
"5947","South Carolina","Blue Cross Blue Shield of South Carolina","42200","45041","Florence"
"5948","South Carolina","Blue Cross Blue Shield of South Carolina","42220","45045","Greenville"
"5949","South Carolina","Blue Cross Blue Shield of South Carolina","42250","45051","Horry"
"5950","South Carolina","Blue Cross Blue Shield of South Carolina","42270","45055","Kershaw"
"5951","South Carolina","Blue Cross Blue Shield of South Carolina","42310","45063","Lexington"
"5952","South Carolina","Blue Cross Blue Shield of South Carolina","42390","45079","Richland"
"5953","South Carolina","Blue Cross Blue Shield of South Carolina","42410","45083","Spartanburg"
"5954","South Carolina","Blue Cross Blue Shield of South Carolina","42420","45085","Sumter"
"5955","California","OneCare Connect","05400","06059","Orange"
"5956","Michigan","Aetna Better Health Premier Plan","23100","26021","Berrien"
"5957","Michigan","Aetna Better Health Premier Plan","23120","26025","Calhoun"
"5958","Michigan","Aetna Better Health Premier Plan","23380","26077","Kalamazoo"
"5959","Michigan","Aetna Better Health Premier Plan","23490","26099","Macomb"
"5960","Michigan","Aetna Better Health Premier Plan","23810","26163","Wayne"
"5961","Illinois","Molina Healthcare of Illinois","14090","17019","Champaign"
"5962","Illinois","Molina Healthcare of Illinois","14141","17031","Cook"
"5963","Illinois","Molina Healthcare of Illinois","14560","17095","Knox"
"5964","Illinois","Molina Healthcare of Illinois","14650","17113","McLean"
"5965","Illinois","Molina Healthcare of Illinois","14660","17115","Macon"
"5966","Illinois","Molina Healthcare of Illinois","14680","17119","Madison"
"5967","Illinois","Molina Healthcare of Illinois","14800","17143","Peoria"
"5968","Illinois","Molina Healthcare of Illinois","14900","17163","St. Clair"
"5969","Illinois","Molina Healthcare of Illinois","14920","17167","Sangamon"
"5970","Illinois","Molina Healthcare of Illinois","14980","17179","Tazewell"
"5971","Illinois","Molina Healthcare of Illinois","14982","17183","Vermilion"
"5972","Illinois","Molina Healthcare of Illinois","14991","17201","Winnebago"
"5973","Michigan","Humana","23020","26005","Allegan"
"5974","Michigan","Humana","23030","26007","Alpena"
"5975","Michigan","Humana","23080","26017","Bay"
"5976","Michigan","Humana","23150","26031","Cheboygan"
"5977","Michigan","Humana","23160","26033","Chippewa"
"5978","Michigan","Humana","23170","26035","Clare"
"5979","Michigan","Humana","23200","26041","Delta"
"5980","Michigan","Humana","23240","26049","Genesee"
"5981","Michigan","Humana","23250","26051","Gladwin"
"5982","Michigan","Humana","23270","26055","Grand Traverse"
